,FSA,med_fulltime_income,income_100k_up,med_total_household_income,income_40k,occup_cat_snr_mgmt,occup_cat_busfin,occup_ind_realestate,work_loc_home,work_loc_workplace,work_loc_notfixed,school_uni_degree,school_hs,commute_start_noon,edu_field_science,edu_field_bus_admin,edu_field_health,edu_field_pers_protect_transp,commute_transp_carpass,commute_start_6am,commute_start_9am,condo,worktype_selfemp,indigenous_ppl,married_ppl,work_loc_foreign,can_citizen_ppl,non_citizen_ppl,TotalEV,TotalEV_Category
130,L3B,52000,0.0342108314971587,66500,0.1070779697707681,0.002319378406587,0.0531524218176195,0.0048320383470563,0.0620433723762031,0.2632494491476284,0.0661022845877304,0.069581352197611,0.185743554060845,0.0608836831729096,0.006185009084232,0.0431017820557423,0.0541188294870308,0.0303452008195137,0.022227376396459,0.067261973791024,0.0365302099037457,0.0245330119652233,0.0537322664192663,0.051992732614326,0.4476400324712977,0.001546252271058,0.9439870114809232,0.036723491437628,38.26974370868607,Low
131,L3C,60000,0.0554360169744785,78500,0.0999641384256768,0.0034367342059649,0.0697806467037236,0.0077700077700077,0.0790448867371944,0.2816627816627816,0.0525969756738987,0.108929532006455,0.1497220727989958,0.0570796724642878,0.0082182774490466,0.0588727511804434,0.0614129460283306,0.0306317614009921,0.0239077162154085,0.0609646763492917,0.0398960014344629,0.0483430252925103,0.0514015898631283,0.0340684956069571,0.4862231785308708,0.001494232263463,0.949435180204411,0.0419879266033112,43.03388918773534,Low
132,L3K,58800,0.0519066707780861,70000,0.1027854866892794,0.0043683831842943,0.06347003803063,0.0051392743344639,0.0562750539623805,0.2978209476821872,0.0542193442285949,0.0734916229828348,0.1803885291396854,0.0511357796279165,0.0056532017679103,0.0490800698941309,0.0493370336108541,0.0326343920238462,0.0226128070716414,0.0755473327166204,0.036231884057971,0.0126568346907329,0.0588446911296125,0.0521636344948093,0.4859183883235687,0.0017987460170623,0.9787747969986638,0.0197862061876862,39.5724123753726,Low
133,L3L,71500,0.1592718998862343,162000,0.0511945392491467,0.0455062571103526,0.1649601820250284,0.0284414106939704,0.1649601820250284,0.2844141069397042,0.0796359499431171,0.1592718998862343,0.1251422070534698,0.0113765642775881,0.0170648464163822,0.0625711035267349,0.0227531285551763,0.0227531285551763,0.0341296928327645,0.0455062571103526,0.0967007963594994,0.0,0.2218430034129692,0.0,0.5062571103526735,0.0,0.8987485779294653,0.0625711035267349,102.38907849829351,High
134,L3M,75500,0.1234481060739281,104000,0.0822987373826188,0.0105511201772588,0.0970703056307811,0.0103752681743045,0.136812858298456,0.2889248408539373,0.0534590088981113,0.1696971828509126,0.1181725459852987,0.0506453768508423,0.0151232722540709,0.0808919213589842,0.0573277529631062,0.0223332043751978,0.023036612387015,0.0629550170576442,0.0390391446558576,0.1945050152638464,0.0775507333028523,0.0179369043013399,0.5249182288186263,0.0008792600147715,0.958745120106918,0.0323567685435937,131.185594203918,High
135,L3P,78000,0.128562245553889,115000,0.071646668095136,0.0097760874223269,0.1092779087208056,0.013793657595886,0.1621759160059995,0.2236447396614527,0.0424523248339404,0.2394471823441182,0.1032515534604671,0.0294621812727662,0.0180790657810156,0.1019123634026141,0.0405774587529462,0.0121866295264623,0.0211592029140775,0.0330779944289693,0.0617366616670237,0.0735860687316998,0.0920023569745018,0.0033479751446325,0.5288461538461539,0.0029462181272766,0.8948467966573816,0.097894793229055,126.4195414613242,High
136,L3R,66000,0.0942636158556236,93000,0.0705768611021592,0.0066065098291975,0.1090074121817595,0.0172413793103448,0.161698356429262,0.1984369964550435,0.0402030293264582,0.2436351917499194,0.1080406058652916,0.029084756687077,0.0162745729938768,0.1130357718337093,0.0337576538833387,0.0084595552690944,0.0212697389622945,0.0216725749274895,0.0737189816306799,0.2484768573247249,0.0935385111182726,0.0012890750886239,0.5212697389622946,0.0033032549145987,0.8152594263615855,0.176200451176281,165.0016113438608,High
137,L3S,55200,0.0518022489756872,106000,0.0825767557713481,0.0023464433333934,0.0906990596177102,0.0110102341028464,0.1102828366694944,0.2504377019294984,0.0524339837192931,0.182481093081602,0.1449379997473061,0.0499972925653845,0.0198545205133296,0.0866379076945291,0.0351064021803873,0.0103784993592404,0.0314964893597819,0.0393480497445986,0.0746349475660162,0.0670522435490021,0.0783351082071368,0.0009927260256664,0.4932945869357255,0.0014439651282421,0.8345215963034492,0.1665072288504232,74.00321282241033,Medium
138,L3T,74500,0.1271699236186886,95000,0.0723142545382402,0.0079357206626326,0.1175478623152465,0.0201368911814304,0.183017557781966,0.2236881261779585,0.0387858347386172,0.3125681975994445,0.0778692590020831,0.0336276163079059,0.0230135899216347,0.1080249975200872,0.048705485566908,0.0113084019442515,0.0180537645074893,0.0275766293026485,0.0661640710246999,0.3836106811145511,0.1112984822934232,0.0022815196905068,0.525443904374566,0.0032734847733359,0.8389048705485567,0.1558377145124491,123.00367027080648,High
139,L3V,58800,0.064541324947072,77500,0.0988674436291134,0.0050358677108384,0.0625886415489918,0.0070913239193438,0.0739964235061972,0.2799531355984461,0.0620747774968654,0.0999979445437914,0.1478900742019691,0.0565250457339006,0.0076051879714702,0.0512836324022116,0.0559084088713489,0.028159750056525,0.0272347947626975,0.0669050995868533,0.042034079463937,0.0771542636702103,0.0706049207621631,0.0717354216768411,0.4773797044253972,0.0010277281042527,0.9575342747322768,0.0200406980329284,49.12540338328092,Low
140,L3X,75000,0.1275284868827842,129000,0.0685672643759385,0.0101581132408797,0.1100830315343167,0.0143538556664605,0.1711421252539528,0.2666504725730942,0.0510113947531136,0.2540632452963519,0.1044519035420899,0.0486926949916085,0.0175558696228248,0.104783146365162,0.0443865382916703,0.0145746842151753,0.025836940199629,0.0529988516915466,0.0507905662043989,0.0539934085968725,0.0945146188499249,0.0083914848511615,0.4963121632364632,0.0016562141153608,0.8962326649589258,0.1023540323292995,133.3804434237258,High
141,L3Y,66500,0.0916062080999173,93000,0.0870144182202222,0.0059693268436036,0.0964275874735972,0.01400495913307,0.1397052070897236,0.2686197079621636,0.0593488841950592,0.1804573422720176,0.1301772430893562,0.051083662411608,0.0142345486270548,0.0766828909909082,0.0438515933510882,0.0183671595187804,0.0297318394710258,0.0595784736890439,0.0447699513270272,0.0964583933198963,0.0815042703645881,0.0145789328680319,0.4730691523555882,0.0011479474699237,0.9024015061070806,0.0691064376894113,97.80512443750574,Medium
142,L3Z,65000,0.0846075185040903,114000,0.0822945072068562,0.0040173354109855,0.0875292169848071,0.009373782625633,0.1022594468250876,0.2840134398130113,0.0866770549279314,0.1424328009349435,0.1491283599532528,0.0569731203739774,0.0107128944292948,0.0738946240747954,0.0418776782236073,0.0227649006622516,0.0281213478768991,0.074259836384885,0.0440689520841449,0.028969149736644,0.0819292948967666,0.0135128554733151,0.4969322165952474,0.0009738994935722,0.9054830541488118,0.0836336190105181,104.2072458122322,High
143,L4A,76500,0.1278056718728293,122000,0.0693603762725991,0.0117089047212685,0.1180813272738097,0.0154795689535414,0.1797019190696382,0.2398340907737799,0.0514001071662466,0.2195915775268411,0.1083569826747901,0.0371112742860545,0.0161741649963285,0.1037924943936176,0.0388973783960785,0.01339578082518,0.0193494611919268,0.047927126952311,0.052392387227371,0.1105608660601174,0.0915874496417869,0.0087320645378951,0.5291829565976701,0.0016868761039115,0.9290718212308242,0.0629105558752902,161.54319395106074,High
144,L4B,75000,0.1238913525498891,97000,0.0627771618625277,0.0099778270509977,0.1252771618625277,0.0242516629711751,0.1956762749445676,0.2200665188470066,0.0394955654101995,0.3374445676274945,0.0867516629711751,0.0261917960088691,0.024390243902439,0.1233370288248337,0.0500277161862527,0.0098392461197339,0.0198170731707317,0.0221729490022172,0.0837028824833703,0.3469663935042478,0.1211197339246119,0.0008314855875831,0.5278547671840355,0.004850332594235,0.843819290465632,0.1535476718403547,245.2882483370288,High
145,L4C,68000,0.1010236347071118,86000,0.0767726030333887,0.0105177126319738,0.1073208639262554,0.0181547778551905,0.1586365828822552,0.2327965057077013,0.0550672597674044,0.2795567822498526,0.0974730692963181,0.0389222359183236,0.0225092448684281,0.100018757704057,0.0472962109437804,0.0145372206441931,0.0200305482608928,0.0385872769173053,0.0673267592046733,0.2640313319393275,0.1165657323543598,0.0047564178144595,0.4970791575111206,0.0029476392089608,0.8309662897261375,0.1645988531003805,124.47076477839111,High
146,L4E,80000,0.134600593341391,127000,0.0590594440171409,0.0086986778009742,0.1189429732996374,0.0242647328132439,0.1992455041570523,0.2255246676189429,0.0514595465699739,0.3137933560414606,0.0889096436289052,0.0325055854667985,0.0235322125773724,0.1170201076804746,0.0433102589459033,0.0131853642456872,0.0207852616928542,0.0367175768230597,0.0647364758451452,0.0476524586329883,0.1220561843020913,0.0017397355601948,0.5197231073508406,0.0023806907665824,0.8652895286232282,0.1353331135772625,172.508515547742,High
147,L4G,80000,0.1454214401959362,119000,0.0677559175649764,0.0136156362288715,0.1202043151093279,0.0178856286556774,0.1887658916227582,0.2440340954866985,0.0514010409113614,0.2746491355279483,0.0994988801340616,0.0354489937319733,0.0191746829732037,0.1077166014082918,0.0434250173216673,0.0153075200206248,0.0186912876041314,0.04600312595672,0.0569600876556935,0.1186250280835767,0.1034466089814859,0.0070897987463946,0.5094181531074266,0.0019335814762894,0.8929923784663476,0.0962762443402458,169.02724738563674,High
148,L4H,78000,0.1285664421547968,144000,0.0657375925949866,0.0089847840419893,0.1217147363386035,0.0159011285922976,0.1558439879513399,0.2705777410055201,0.0611482424728194,0.2215169418122115,0.116543637609401,0.04175662223831,0.0169999870722531,0.1030987809134745,0.0341292516127364,0.0174524582110583,0.0245627189637118,0.0542965366566261,0.0570113634894574,0.020703933747412,0.0910113376339637,0.0018098845552208,0.4923532377541918,0.0013574134164156,0.9246570915155198,0.0734296019546753,137.16339379209597,High
149,L4J,78500,0.1437034078807241,115000,0.0682907348242811,0.0120473908413205,0.1279286474973376,0.020234291799787,0.1964856230031949,0.2253061767838125,0.0389376996805111,0.3020500532481363,0.0720181043663471,0.0284877529286474,0.0215654952076677,0.1003727369542066,0.0513178913738019,0.0108493077742279,0.0172390841320553,0.0278221512247071,0.0667598509052183,0.29672161511391,0.1289270500532481,0.0013977635782747,0.5160410010649628,0.0024627263045793,0.8917066027689031,0.1007720979765708,119.80830670926515,High
150,L4K,66500,0.0845231013285742,92000,0.0847709696609161,0.0037180249851279,0.1266607178266904,0.0121455482847511,0.1660717826690462,0.2783561372199087,0.0550267697798929,0.2800912155463018,0.1085663295657346,0.0545310331152092,0.024786833234186,0.1050961729129486,0.0525480864564743,0.0163593099345627,0.0257783065635534,0.0485821931390045,0.0604798730914138,0.3819564465952298,0.0835316279992068,0.0037180249851279,0.4892920880428316,0.0009914733293674,0.8234186000396589,0.1578921277017648,241.42375570097164,High
151,L4L,71000,0.1185364269476419,110000,0.083805434272724,0.0110958755818568,0.1189874788005629,0.0133511348464619,0.125753256594378,0.269729008046765,0.0591780031032367,0.1833074730270991,0.1279183054883989,0.0363547793454335,0.0134413452170461,0.0912026846606285,0.0274239526575975,0.0166889185580774,0.0201169126402771,0.0533143290152635,0.0526828564211741,0.2239573134912864,0.0914733157723811,0.0033377837116154,0.5134774293652798,0.001353155558763,0.9187024140295168,0.0727095586908671,97.06635874860174,Medium
152,L4M,61200,0.0746236834250138,87000,0.0905078674683382,0.0054368683638224,0.0740906571148351,0.0106605262035734,0.0977570252867681,0.3025457336574133,0.0723849729222634,0.1495671826361349,0.145089761630634,0.0703594729435845,0.0108737367276448,0.0708924992537631,0.063323525649226,0.0262248944607905,0.0366722101402925,0.0637499466973689,0.0442411837448296,0.0934338220111501,0.0732378150185493,0.0430685258624365,0.4315381007206516,0.0009594473583216,0.9017739115602746,0.0842181570082299,60.76499936036843,Medium
153,L4N,64000,0.0821143452174344,97000,0.0881142460455199,0.0043139782813507,0.0810730401150394,0.01041305102395,0.1036346506669311,0.3051023950017355,0.0655526354936282,0.1320969901323945,0.1547081866415431,0.0689244805870977,0.0092725740070412,0.0685277929290425,0.0577180542470372,0.0310903952000793,0.0320821143452174,0.0638171269896365,0.0430406108989934,0.1064786645855929,0.0702137154757772,0.0335201071056676,0.4594634799424802,0.0012892348886795,0.9269598849605792,0.056280061486587,66.14766698071107,Medium
154,L4P,65000,0.0795351796657848,102000,0.088911958742172,0.0051907169887143,0.0934329057968587,0.0102139914939218,0.112688791400154,0.2995546029938716,0.0788654097317571,0.1162050835537992,0.1784936874183718,0.0611165064800241,0.0073674692743042,0.0653025685676969,0.0447071430963464,0.0274605672951341,0.0261210274270787,0.0730049228090151,0.0390140986571112,0.0197976242850857,0.0696560731388768,0.0224372927899266,0.4792203877967918,0.0010046549010414,0.95375238605539,0.0406885234921804,75.68400254512575,Medium
155,L4R,55600,0.0524811639386853,70500,0.0950896336710834,0.0041569238763315,0.0600155884645362,0.008313847752663,0.0662509742790335,0.2759158222915043,0.0498830865159781,0.0888542478565861,0.1628994544037412,0.052740971680956,0.0057157703299558,0.0480644323200831,0.0610548194336191,0.023122889062094,0.0303975058456742,0.0631332813717848,0.0374123148869836,0.0494326480170767,0.0607950116913484,0.1348402182385035,0.477266822551312,0.0007794232268121,0.9524551831644584,0.0236425045466354,41.56923876331515,Low
156,L4S,77000,0.1182948102921936,119000,0.0609191016136066,0.0065416484954208,0.1252453118185783,0.0204426515481901,0.1980211513301352,0.2139664195377235,0.0400675970344526,0.3238116005233318,0.0849051460968164,0.0335259485390318,0.0280745747928478,0.1281072830353249,0.0391136066288704,0.0076319232446576,0.0203063672045355,0.0278020061055385,0.06487134757959,0.048780487804878,0.1012592673353685,0.000681421718273,0.5248310074138683,0.004088530309638,0.8238388573920628,0.1568632795464457,173.08111644134323,High
157,L4T,47600,0.0201665706353779,84000,0.0933686030066523,0.000916662301608,0.0771305850924519,0.007857105442355,0.0580116285160546,0.2840343617411345,0.0877376774396312,0.1550468807291393,0.1515111832800796,0.1013566602063799,0.0146665968257294,0.0769996333350793,0.0413807553297365,0.0149285003404745,0.0327379393431459,0.0629877952962128,0.0463569221098947,0.1296537148431149,0.056964014457074,0.0027499869048242,0.4060813996123828,0.0027499869048242,0.6964014457074014,0.2968676339636478,40.07123775601068,Low
159,L4W,68000,0.103322528363047,105000,0.0840761750405186,0.0055713128038897,0.1109197730956239,0.0144347649918962,0.1430814424635332,0.229183549432739,0.057739059967585,0.2099371961102107,0.1114262560777957,0.0395056726094003,0.0151944894651539,0.0888877633711507,0.0369732576985413,0.0157009724473257,0.0205125607779578,0.0483691247974068,0.0422913290113452,0.2215275890187551,0.0785048622366288,0.0050648298217179,0.5069894651539708,0.0015194489465153,0.8914100486223663,0.0790113452188006,222.34602917341977,High
160,L4X,58000,0.0571611731395907,81000,0.0910839254233666,0.0029381911426892,0.0865430845664832,0.0104172231422618,0.0974945242801431,0.2444040814146054,0.0750574282814253,0.178962551418345,0.1396976334205887,0.0595651477108819,0.0141567391420481,0.0758587531385223,0.0395320262834553,0.0189646882846305,0.0323201025695817,0.060633580853678,0.0419360008547465,0.1470172462538874,0.0763929697099204,0.0045408408568833,0.4460708371173674,0.0024039745712912,0.8427266413804156,0.1533201559912388,43.27154228324162,Low
161,L4Y,65500,0.0862068965517241,89000,0.0870583226905066,0.0057471264367816,0.1015325670498084,0.0123456790123456,0.1272882077479778,0.24223073648361,0.0600255427841634,0.196892294593444,0.1172839506172839,0.0527884206045125,0.0146871008939974,0.0842911877394636,0.0442741592166879,0.014899957428693,0.0244785014899957,0.0500212856534695,0.0423584504044274,0.2231849089712656,0.0706683695189442,0.0048957002979991,0.4725415070242657,0.0019157088122605,0.8935717326521925,0.1032354193273733,74.4997871434653,Medium
162,L4Z,64000,0.07818797356118,100000,0.0847708098232038,0.0041646515127089,0.1201031758826374,0.0104788005803643,0.1510022032349938,0.2715084099091837,0.0505131925412434,0.2548498038583481,0.1201031758826374,0.0550808748455048,0.0214949755494653,0.1109678112741146,0.0463485410285345,0.0146434520930732,0.0294212477833306,0.0525283464990058,0.0588424955666612,0.3893210482591949,0.071336450104788,0.0022838411521306,0.4700682465473695,0.0034929335267881,0.8198989736149175,0.1710193992154333,81.9495942823365,Medium
163,L5A,57600,0.0523140530734506,80000,0.0917605366409315,0.00358604396068,0.1015694215922035,0.0121292663375943,0.1183394507024427,0.2673712188330591,0.056638400202506,0.2124203687296966,0.1256170105049993,0.0621229380247226,0.0159262540606674,0.095662996245201,0.0467240433700375,0.0175083322786145,0.0299540142597983,0.0515757499050753,0.0459857402016622,0.3263006855503003,0.0687676665401004,0.0069611441589672,0.4512087077585116,0.0016875500991435,0.8046449816478927,0.1874235328861325,33.11817069569253,Low
164,L5B,65000,0.0709061387436504,79000,0.0785777062757891,0.0043199118142139,0.1149245505057276,0.0100549671537739,0.1601346620786224,0.2404254368324619,0.051168610626983,0.3080544010963638,0.103752364779312,0.0491576171962282,0.0221209277383027,0.1215533807034008,0.0476679924327062,0.0128107729662897,0.0210037091656611,0.0423798245222028,0.0525092729141529,0.6034838887358854,0.0699378826473611,0.0025323620979875,0.4700510941293888,0.0032771744797485,0.7191163545902787,0.273644069059004,62.41527759157468,Medium
165,L5C,63600,0.0824682420434367,102000,0.0828097254473432,0.0071711514820379,0.103640213085644,0.0128056276464963,0.1381300368802076,0.2559418112279743,0.0524177024996585,0.2205982789236443,0.1118358147794017,0.0568569867504439,0.019806037426581,0.0954446113918863,0.0408072667668351,0.0151960114738423,0.0276601557164321,0.0508810271820789,0.0520762190957519,0.1493633692458374,0.0776874743887447,0.0085370850976642,0.478588990575058,0.0025611255292992,0.8518303510449392,0.1482037972954514,86.05381778445567,Medium
166,L5E,76000,0.1279679309281529,98000,0.078245451742214,0.0088652482269503,0.1121646623496762,0.0185013876040703,0.1568763490595128,0.2451433857539315,0.0620567375886524,0.2162349676225717,0.1237280296022201,0.0404717853839037,0.0138760407030527,0.0928923835954363,0.0385445575084798,0.022741288930003,0.0231267345050878,0.0481806968855997,0.0489515880357693,0.2906661852319913,0.0886524822695035,0.0107924761023743,0.4767961763798951,0.0007708911501695,0.9366327474560592,0.0674529756398396,87.11069996916434,Medium
167,L5G,78500,0.161967751279328,95000,0.0733803224872067,0.0226899681374915,0.1136912233272183,0.0185864632615622,0.1812783624601718,0.2488655015931254,0.0552766245051655,0.2568311287052235,0.1124843101284155,0.0434488751568987,0.0183450806218016,0.1129670754079366,0.0424833445978565,0.0132760451868301,0.0217244375784493,0.047552380032828,0.0511731196292362,0.157164535009755,0.1127256927681761,0.0098966882301824,0.4673167905764217,0.0019310611180843,0.9015641595056484,0.0895529593511634,154.00212416722988,High
168,L5H,94000,0.2136825779769084,139000,0.0628985007754609,0.0275719455454075,0.1484864150726635,0.0269975300132115,0.2352231604342581,0.2234476420242403,0.0353265552300534,0.307025101958757,0.0818542133379286,0.0318800620368774,0.0198173358607616,0.1243609627204319,0.0496869435349531,0.0097650640473318,0.0143603883048997,0.0295823999080935,0.060600838646677,0.1184834123222748,0.1367108966626457,0.0060313630880579,0.5112298236544316,0.0031592854270779,0.9345740708828768,0.0643345396059509,218.2779022344764,High
169,L5J,72000,0.1299276800907544,107000,0.0801191151446398,0.0109897901304594,0.1159245604083947,0.0132941009642654,0.1760138967668746,0.2424844015882019,0.0487450368689733,0.2373440158820192,0.1219512195121951,0.0436046511627907,0.0164846851956891,0.099262620533182,0.0405913216108905,0.0150666477595008,0.0265882019285309,0.0441364152013613,0.0475042541123085,0.240419708029197,0.0822461712989223,0.0081537152580828,0.481423709585933,0.0015952921157118,0.8912365286443562,0.0912861599546228,101.03516732841749,High
170,L5K,70000,0.1103794058220459,102000,0.0767043328593878,0.008231684501983,0.1006510514106113,0.0101025218887974,0.1421836413978897,0.2413380228990496,0.0407842550325525,0.240215520466961,0.0976577115917084,0.0452742647609069,0.0194567088228691,0.0965352091596198,0.0449000972835441,0.0130958617077003,0.0239467185512235,0.0452742647609069,0.0516351118760757,0.1415891800507185,0.0767043328593878,0.0097283544114345,0.469206016613036,0.0033675072962658,0.8613335328893212,0.1163660854598518,100.27688393324851,High
171,L5L,70500,0.1093266031891705,110000,0.0807617299529654,0.0087185958471951,0.1110473786853275,0.0107835264425834,0.1548697946541241,0.2373523001032465,0.0465756567626477,0.2306986348514397,0.1007227257083859,0.0451990363657221,0.0172077549615693,0.1010668808076173,0.0412986119077664,0.0165194447631065,0.0214523345187564,0.0441665710680279,0.0493288975564987,0.2414935644195233,0.0750258116324423,0.0069978203510382,0.4877824939772857,0.0011471836641046,0.8874612825513365,0.1042789950671102,98.88723184581852,Medium
172,L5M,73500,0.1100800240447834,118000,0.0678138032084757,0.007279182477364,0.121210128865011,0.0133373407972348,0.1855017470037945,0.2311023030394109,0.0437690197993763,0.3191099673141225,0.0838280046586767,0.0409512717436224,0.0243265582146748,0.1216327910733741,0.0545703873464327,0.0085471691024533,0.0229176841867979,0.0354566630349025,0.0536311379945147,0.2537147325994104,0.0867396776496224,0.0031464853289251,0.4906168989743397,0.0039448472780553,0.8214205207198407,0.1691588082804223,106.22910170191984,High
173,L5N,70000,0.1064516129032258,123000,0.076284348864994,0.0063918757467144,0.1308841099163679,0.0106929510155316,0.178853046594982,0.2714456391875747,0.047610513739546,0.2652329749103942,0.1087813620071684,0.0474910394265232,0.0221624850657108,0.1148148148148148,0.0437873357228195,0.0142771804062126,0.0275388291517323,0.053763440860215,0.0502389486260454,0.186893472565588,0.0706690561529271,0.0072879330943847,0.4956391875746714,0.0028076463560334,0.879868578255675,0.1188172043010752,84.94623655913979,Medium
174,L5R,63600,0.0773864188860677,99000,0.0841391604991626,0.0043217546323807,0.1157419912484468,0.0117497704067851,0.1553130571011831,0.2479606720328453,0.0479444654529739,0.2721354870077251,0.1157419912484468,0.0509156717627356,0.0244449246394036,0.1061530981578521,0.0442979849819026,0.0116147155745232,0.0287666792717843,0.0425422721624979,0.0556425908919021,0.3869623455871409,0.0752255415698773,0.0033763708065474,0.4926800280914051,0.0032413159742855,0.8358543568688888,0.1627410728755874,103.18189184809032,High
177,L5V,64500,0.0848440456570835,126000,0.075993407800769,0.0052900364198661,0.1191275509166005,0.0107835357789578,0.1607357219882398,0.2620602657225986,0.0489328368837616,0.2813892449490325,0.1041730248835174,0.0565626971047223,0.027264033856233,0.1174998474027955,0.0435410689942826,0.0126147022319884,0.027264033856233,0.0486276424749231,0.0539176788947893,0.1432459533018192,0.0743657042869641,0.0016277035138049,0.4852591100531038,0.0030519440883843,0.8606482329243729,0.1314370587397505,87.89598974546786,Medium
178,L5W,67500,0.1039552702422862,142000,0.0706150341685649,0.0078691240422447,0.1300476289086767,0.0142886726030234,0.1627666183474839,0.2810105611927935,0.0538413750258852,0.2849451232139159,0.1051977635121143,0.0588113481051977,0.0267136053013046,0.123006833712984,0.041416442327604,0.011182439428453,0.0265065230896665,0.0523917995444191,0.0635742389728722,0.1236476043276661,0.082211638020294,0.0018637399047421,0.4914060882170221,0.0028991509629322,0.8531787119486436,0.1449575481466142,121.76434044315592,High
179,L6A,75000,0.1236462194944392,133000,0.0694949992720104,0.0090718693650811,0.1275661630472521,0.0182557371173855,0.1700695509984656,0.2547403317392229,0.062047106521666,0.2564763067411829,0.111550393674331,0.0395914298834096,0.0188717282471132,0.1099264170595943,0.0404874169811954,0.013271808885952,0.0243596492210512,0.0497272839271114,0.060031135551648,0.0875184638109305,0.1029265178581428,0.0016799758083483,0.4978888304008422,0.002015970970018,0.8891551961651752,0.1102064130276524,122.86223078387673,High
180,L6B,73000,0.1054281851393723,121000,0.0638610016396743,0.0061847366452837,0.121824928803613,0.0158214193251445,0.177343727526393,0.2345884992664614,0.0466012714667894,0.2619164053735293,0.1083048068348531,0.0399850415671835,0.0199925207835917,0.1177976584299398,0.0440123119408566,0.0079107096625722,0.0221499870552023,0.0373960820412507,0.0635733394701262,0.0838715897040393,0.073066191065213,0.0031642838650289,0.4966487357247648,0.0015821419325144,0.8767942927825562,0.1121882461237522,161.3784771164744,High
181,L6C,77500,0.1237968224515829,118000,0.0617534500753798,0.0093741543932892,0.1361668406200471,0.0260930070741041,0.1971471645598979,0.210966794232479,0.0322780161583362,0.3074142796397232,0.0890061463527774,0.026769492442692,0.0216475317948123,0.1407089566662801,0.0370134137384514,0.0097607174610537,0.0170087749816382,0.0230971432989292,0.0778924581545479,0.05770057086735,0.1045653098302988,0.0018361745718814,0.5252425683250223,0.003865630677645,0.8555607097297924,0.1457342765472186,240.44222814952252,High
182,L6E,74500,0.1008153802068408,115000,0.0629119233073696,0.0036470680178185,0.128038137911272,0.0145882720712741,0.1886055174929012,0.2194753432151509,0.0356891656029384,0.2696225284601558,0.0997733607731784,0.0330841170187824,0.0237059421158204,0.133378487508792,0.0330841170187824,0.0092479224737541,0.0192773595227551,0.0303488160054185,0.0622606611613306,0.1610197920161019,0.0801052439627999,0.0007815145752468,0.5151483575168677,0.0037773204470263,0.8540651783155756,0.1449709537082866,134.6810118008701,High
183,L6G,70500,0.0830942132950741,61200,0.0753228120516499,0.0053802008608321,0.1368962219033955,0.0203252032520325,0.2122190339550454,0.2397178383548541,0.040052606408417,0.3712338593974175,0.0968436154949784,0.0257054041128646,0.0167384026781444,0.1643950263032042,0.040052606408417,0.0101626016260162,0.0197274031563845,0.0203252032520325,0.0968436154949784,0.8502847843775427,0.0920612147297943,0.001195600191296,0.4585126733620277,0.002391200382592,0.7167623146819704,0.2994978479196556,125.53802008608322,High
184,L6H,86000,0.1592304092923398,123000,0.0608984063196719,0.0134182929178938,0.1265448239795216,0.0151385868817263,0.2111832870000825,0.229762461809474,0.0386722083069554,0.321488535961025,0.0762434284770581,0.0369519143431229,0.0200242217390107,0.1284027414604607,0.044727643059646,0.0114915636784013,0.0202994687732239,0.0331672676226913,0.0519528777077427,0.2150038669760247,0.0927582505298505,0.0055737524428174,0.5002614846825025,0.0033029644105584,0.8371638545594671,0.1553769508133549,190.4709476755388,High
185,L6J,103000,0.2256347256347256,158000,0.0536445536445536,0.0309172809172809,0.1296068796068796,0.0192465192465192,0.2178542178542178,0.1834561834561834,0.0278460278460278,0.3261670761670762,0.0532350532350532,0.0231367731367731,0.0178132678132678,0.1423013923013923,0.0393120393120393,0.0061425061425061,0.0135135135135135,0.0229320229320229,0.045045045045045,0.0687384473197781,0.1244881244881244,0.004095004095004,0.5262080262080262,0.0032760032760032,0.8613841113841114,0.1175266175266175,292.7927927927928,High
186,L6K,70500,0.1374132313358832,83000,0.0849978750531236,0.0152287859470179,0.1048307125655192,0.0152287859470179,0.1646833829154271,0.2394106813996316,0.0570194078481371,0.2617226236010766,0.1080181328800113,0.0517070406573169,0.0148746281342966,0.1009349766255843,0.0456863578410539,0.0184162062615101,0.0219577843887236,0.0435614109647258,0.0534778297209236,0.1773264625644134,0.0952684516220427,0.0116872078198045,0.4589885252868678,0.0024791046890494,0.8712282192945177,0.13918402039949,208.95310950559568,High
187,L6L,93000,0.1834266293482607,122000,0.0668066106890577,0.0191590030654404,0.1132880181260829,0.0161602025856324,0.1854258296681327,0.2115820338531254,0.0354858056777289,0.2670598427295748,0.08046781287485,0.0319872051179528,0.0144942023190723,0.1097894175663068,0.0453152072504331,0.0128282020525123,0.0156604025056644,0.0336532053845128,0.0456484073037451,0.1656137954584258,0.1009596161535385,0.0119952019192323,0.5184592829534853,0.0041650006664001,0.898140743702519,0.0862988138078102,218.9124350259896,High
188,L6M,95000,0.1804347526431141,143000,0.051001419769253,0.0139220091802555,0.1366700208140929,0.0164031593311921,0.2250954553599735,0.2157222214564351,0.0331509228500144,0.3436392959047238,0.0609260203729995,0.0328063186623843,0.0228127972211118,0.1462500172302094,0.0445917818793333,0.0104759673039546,0.0185397052944987,0.0320481894495981,0.0430066026162349,0.1359684810072373,0.0915268722345513,0.0053069044895033,0.5035356389650847,0.0036528043888789,0.8365611258908018,0.1588625304974706,179.05633589259378,High
